"","recipient","removal_rate","partners","acts_per_day","transmission_risk_per_act","transmission_risk_per_day","source","infectionTime","sampleTime","cumulative_partners","cumulative_transmissions"
"305",305,5e-04,0,0.23092901398653,0.0459391448365904,0,187,280,645,0,0
"306",306,5e-04,0,0.00717181339859962,0.0293853427182454,0,206,280,645,0,0
"307",307,5e-04,0,0.234178154031921,0.0340986603305531,0,273,280,645,0,0
"308",308,5e-04,0,0.0568994147703052,0.0364955192455901,0,23,281,646,0,0
"309",309,5e-04,2,0.108487831998107,0.0371653730099509,0.00818397882738475,54,281,646,0,0
"310",310,5e-04,2,0.724775125607293,0.038138367832655,0.0548061935342606,90,281,646,0,0
"311",311,5e-04,1,0.088412013993606,0.0275219397284479,0.00246434012635321,123,281,646,0,0
"312",312,5e-04,1,0.294278545013133,0.0412042388890192,0.0123060697740373,159,281,646,0,0
"313",313,5e-04,1,0.394298043182556,0.038538370292098,0.0153767104642568,97,282,647,0,0
"314",314,5e-04,0,0.136651285551488,0.0433617887625853,0,185,282,647,0,0
"315",315,5e-04,3,0.00192743621123985,0.0407807344456307,0.000240720856197196,283,282,647,0,0
"316",316,5e-04,1,0.100679315859452,0.0358245565697409,0.00366624621972944,231,283,648,0,0
"317",317,5e-04,1,0.0724796490278095,0.0415824681029768,0.00307360495429709,256,283,648,0,0
"318",318,5e-04,0,1.25228807881363,0.0431273270591079,0,303,283,648,0,0
"319",319,5e-04,6,0.103351779095829,0.0426953529117769,0.0266948835793731,23,284,649,0,0
"320",320,5e-04,1,0.453004998874791,0.0393229240876656,0.0180090450116024,118,284,649,0,0
"321",321,5e-04,0,2.069317884071,0.0334124404455406,0,235,284,649,0,0
"322",322,5e-04,0,0.0228416105752337,0.0505296751526977,0,245,284,649,0,0
"323",323,5e-04,1,0.205178701272234,0.0408701448546972,0.00852531394965828,293,284,649,0,0
"324",324,5e-04,0,0.136885463213548,0.0479782773960536,0,29,285,650,0,0
"325",325,5e-04,0,0.100433730846271,0.0417898174119466,0,115,285,650,0,0
"326",326,5e-04,0,0.38167836711413,0.0386047561955716,0,172,285,650,0,0
"327",327,5e-04,2,0.201974511612207,0.0410282459939398,0.0167805143049364,286,285,650,0,0
"328",328,5e-04,1,0.554094382164009,0.0447239034868198,0.0250338422955385,319,285,650,0,0
"329",329,5e-04,6,0.494812333744891,0.0332174843800266,0.0954282536679648,90,286,651,0,0
"330",330,5e-04,0,0.298207289712939,0.0344747716628213,0,123,287,652,0,0
"331",331,5e-04,0,0.340878978731546,0.0343041404426294,0,194,287,652,0,0
"332",332,5e-04,1,0.311192209801457,0.0470640291561443,0.014889851855322,233,287,652,0,0
"333",333,5e-04,0,0.171910148626193,0.037847098192848,0,303,287,652,0,0
"334",334,5e-04,0,0.108346745464951,0.0339124487936461,0,58,288,653,0,0
"335",335,5e-04,2,0.262026265652013,0.0455693194080135,0.0241456619318878,80,288,653,0,0
"336",336,5e-04,1,0.206426251865923,0.0423029038718591,0.00888282602443757,118,288,653,0,0
"337",337,5e-04,5,0.0950583981815726,0.0432503209178066,0.0207950555280487,32,289,654,0,0
"338",338,5e-04,0,0.0975737102963999,0.0376607069292098,0,78,289,654,0,0
"339",339,5e-04,0,0.260879304806206,0.0371004711066916,0,93,289,654,0,0
"340",340,5e-04,0,0.209399693960705,0.042667619847826,0,174,289,654,0,0
"341",341,5e-04,0,0.00443406671128394,0.0411678374205456,0,293,289,654,0,0
"342",342,5e-04,3,0.0962209848314668,0.0306129267725428,0.00893474953610374,85,290,655,0,0
"343",343,5e-04,0,0.0431060669307817,0.0419186138466965,0,299,290,655,0,0
"344",344,5e-04,0,0.304537614938914,0.0415097659967127,0,300,290,655,0,0
"345",345,5e-04,0,0.116142084728926,0.0412297289617386,0,310,290,655,0,0
"346",346,5e-04,1,0.0849940729793161,0.0349895040117077,0.00302259721624509,313,290,655,0,0
"347",347,5e-04,0,0.0477415272966027,0.037792018340091,0,332,290,655,0,0
"348",348,5e-04,1,0.0234671467457351,0.0382583297088931,0.000915020389521737,90,291,656,0,0
"349",349,5e-04,3,0.833321289851128,0.027461736373569,0.0672458712816335,122,291,656,0,0
"350",350,5e-04,0,0.421226524179298,0.0436588028872848,0,16,292,657,0,0
"351",351,5e-04,0,0.118317208415236,0.045475639861069,0,27,293,658,0,0
"352",352,5e-04,0,0.8548383701279,0.0492483747721155,0,65,293,658,0,0
"353",353,5e-04,0,0.341977321116371,0.0352561034109955,0,85,293,658,0,0
"354",354,5e-04,2,0.296082225522462,0.0377688896567466,0.0225407707125816,91,293,658,0,0
"355",355,5e-04,0,0.0252723973338587,0.0511583166709706,0,154,293,658,0,0
"356",356,5e-04,0,0.0895994156253099,0.0418384113514336,0,349,293,658,0,0
"357",357,5e-04,1,0.0336613363382115,0.0344190419129369,0.00117830465612301,40,294,659,0,0
"358",358,5e-04,3,0.774598300232928,0.0359796696720804,0.0816260080116895,43,294,659,0,0
"359",359,5e-04,1,0.401780290423397,0.0405155528479291,0.0164799947998416,54,294,659,0,0
"360",360,5e-04,3,0.137045414870643,0.0386519935707194,0.016075881157895,90,294,659,0,0
"361",361,5e-04,0,0.0633675837711935,0.0412024449555795,0,187,294,659,0,0
"362",362,5e-04,4,0.0487720891367644,0.0406678393695742,0.00806694553122389,300,294,659,0,0
"363",363,5e-04,0,0.48860676340141,0.0469478275500796,0,310,294,659,0,0
"364",364,5e-04,0,0.488973456968494,0.0400155233051827,0,93,295,660,0,0
"365",365,5e-04,0,0.668836273028891,0.0369572010018271,0,118,295,660,0,0
"366",366,5e-04,2,0.238557275185292,0.0423460421421281,0.0204325322732035,150,295,660,0,0
"367",367,5e-04,0,0.153555527180859,0.0517543337660506,0,151,295,660,0,0
"368",368,5e-04,4,0.167456795834005,0.0279637449529661,0.0188184363023611,172,295,660,0,0
"369",369,5e-04,0,0.363134229837787,0.0476608077168575,0,299,295,660,0,0
"370",370,5e-04,2,0.0370601967908442,0.0340975255686917,0.00256811168070348,329,295,660,0,0
"371",371,5e-04,1,0.627176872044246,0.0328118544238898,0.0207066344252489,90,296,661,0,0
"372",372,5e-04,2,0.0505982075817883,0.046261198301485,0.00478174339595805,154,296,661,0,0
"373",373,5e-04,0,0.443411040264424,0.0474208656847151,0,292,296,661,0,0
"374",374,5e-04,0,0.54682251231087,0.0398660528011334,0,296,296,661,0,0
"375",375,5e-04,2,0.603930810813732,0.0372188551507833,0.0447795935103489,317,296,661,0,0
"376",376,5e-04,2,0.385766353166167,0.0337746155004225,0.0261601754828287,349,296,661,0,0
"377",377,5e-04,5,0.431114912159226,0.0310968051471497,0.065829059876137,29,297,662,0,0
"378",378,5e-04,1,0.85257648672572,0.0384231404482582,0.0328528387163625,43,297,662,0,0
"379",379,5e-04,1,0.403920060383592,0.0403634848840889,0.0165040781597321,151,297,662,0,0
"380",380,5e-04,0,0.360709440974954,0.0396557169329856,0,233,297,662,0,0
"381",381,5e-04,4,0.166889717648244,0.0376216392157775,0.0252743966158419,211,298,663,0,0
"382",382,5e-04,0,0.234445071300927,0.0261482594244305,0,43,299,664,0,0
"383",383,5e-04,1,1.62210573750108,0.0515779161524114,0.0823136808004529,94,299,664,0,0
"384",384,5e-04,3,0.0590339526068419,0.0290850485901878,0.00521377071012841,123,299,664,0,0
"385",385,5e-04,0,0.160124683566391,0.0406737819939087,0,154,299,664,0,0
"386",386,5e-04,1,0.32596168014317,0.0438020322867694,0.0144938620071025,296,299,664,0,0
"387",387,5e-04,1,0.353619664336059,0.0399347555021652,0.0143080801892688,360,299,664,0,0
"388",388,5e-04,1,0.0675430910428932,0.0419120324714257,0.00288772592074049,40,300,665,0,0
"389",389,5e-04,1,0.33329414873055,0.0377240210263931,0.0127347080931205,187,300,665,0,0
"390",390,5e-04,0,0.0694633400067687,0.0397235268632425,0,329,300,665,0,0
"391",391,5e-04,0,0.069036650724053,0.0361178395423814,0,156,301,666,0,0
"392",392,5e-04,0,0.0108377862721682,0.0419591869486856,0,245,301,666,0,0
"393",393,5e-04,0,0.198904360737652,0.0514210218516183,0,336,301,666,0,0
"394",394,5e-04,5,0.214434377743367,0.042000295831039,0.044962380840151,362,301,666,0,0
"395",395,5e-04,4,0.307243428366695,0.0399914540713178,0.0489210651256187,383,301,666,0,0
"396",396,5e-04,4,0.491978825231023,0.0383153126873432,0.0740025461344394,115,302,667,0,0
"397",397,5e-04,0,0.0348530919291079,0.0364577427888249,0,296,302,667,0,0
"398",398,5e-04,2,0.101487388563067,0.0341631866869588,0.00703065080125831,93,303,668,0,0
"399",399,5e-04,1,0.400768772686336,0.0385648070255782,0.0156379195476856,193,303,668,0,0
"400",400,5e-04,0,0.104311821889132,0.0437107487867837,0,329,303,668,0,0
"401",401,5e-04,0,0.642694552026473,0.0394680525016833,0,198,304,669,0,0
"402",402,5e-04,2,0.481743257467575,0.043465035740528,0.0419117176283189,394,304,669,0,0
"403",403,5e-04,0,0.0528969256000969,0.0423916717924498,0,54,305,670,0,0
"404",404,5e-04,0,0.137257779669017,0.0469083050798832,0,94,305,670,0,0
"405",405,5e-04,3,0.0404842421418227,0.037895075921351,0.00468094333161007,154,305,670,0,0
"406",406,5e-04,1,0.0834808270216299,0.0404374564559138,0.00343997308294619,231,305,670,0,0
"407",407,5e-04,0,0.216161290077928,0.0386952802031865,0,300,305,670,0,0
"408",408,5e-04,1,0.265688415324751,0.044696079433561,0.0120753026989566,150,306,671,0,0
"409",409,5e-04,1,0.38788707782076,0.0421329042390017,0.0165584572097303,151,306,671,0,0
"410",410,5e-04,0,0.251045211764488,0.0400696268996085,0,154,306,671,0,0
"411",411,5e-04,0,0.206389739038423,0.0406816591852031,0,349,306,671,0,0
"412",412,5e-04,0,0.022999676932767,0.0408153484931689,0,86,307,672,0,0
"413",413,5e-04,1,0.0251900754169978,0.0421585932299974,0.00108442523764463,123,307,672,0,0
"414",414,5e-04,0,0.0953293945084061,0.0333697485654236,0,174,307,672,0,0
"415",415,5e-04,0,0.163742492347956,0.0420123011745061,0,371,307,672,0,0
"416",416,5e-04,1,0.317933146922354,0.0387112437015333,0.0124736910980237,377,307,672,0,0
"417",417,5e-04,2,0.202580869942904,0.0400795586342429,0.0164365108292939,27,308,673,0,0
"418",418,5e-04,1,0.216236035699461,0.0333796509359921,0.00731421823924661,53,308,673,0,0
"419",419,5e-04,2,0.191854880936444,0.036502347197602,0.0141670244198437,187,308,673,0,0
"420",420,5e-04,2,0.118393680592999,0.0407307287544128,0.00979812034363003,32,309,674,0,0
"421",421,5e-04,1,0.0343380386475474,0.0402291254794222,0.00140895024120402,172,309,674,0,0
"422",422,5e-04,0,0.068565031679488,0.043262988728169,0,233,309,674,0,0
"423",423,5e-04,0,0.128612022986636,0.0345533097973545,0,303,309,674,0,0
"424",424,5e-04,0,0.257162387283955,0.0409593223183626,0,74,310,675,0,0
"425",425,5e-04,1,0.156348526664078,0.0448306992678682,0.00714553560041997,249,310,675,0,0
"426",426,5e-04,4,0.31883760037503,0.041498020214852,0.0526190594319559,260,310,675,0,0
"427",427,5e-04,0,0.265447144756529,0.0386926619470261,0,303,310,675,0,0
"428",428,5e-04,4,0.799166773780625,0.0392074074787621,0.12002008194984,329,310,675,0,0
"429",429,5e-04,0,0.0792075228877366,0.0395701234943555,0,362,310,675,0,0
"430",430,5e-04,0,0.403929308137361,0.0430712832221344,0,61,311,676,0,0
"431",431,5e-04,0,0.0397895563859493,0.0395014012097295,0,105,311,676,0,0
"432",432,5e-04,0,0.861036048034086,0.0373314154072723,0,194,311,676,0,0
"433",433,5e-04,0,0.0874818840064108,0.0394293353333476,0,200,311,676,0,0
"434",434,5e-04,1,0.114633907784435,0.0383403375711374,0.00447154777196357,206,311,676,0,0
"435",435,5e-04,0,0.00954977833988664,0.0275905503316877,0,233,311,676,0,0
"436",436,5e-04,0,0.985758271017924,0.0363274929296815,0,292,311,676,0,0
"437",437,5e-04,0,1.92468981228602,0.0385362757469321,0,303,311,676,0,0
"438",438,5e-04,0,0.36072606205601,0.0457638836371136,0,313,311,676,0,0
"439",439,5e-04,0,0.0315470903427731,0.0438695942872004,0,187,312,677,0,0
"440",440,5e-04,0,0.0443730758037418,0.0360394150375088,0,290,312,677,0,0
"441",441,5e-04,0,0.40383972179747,0.032960505507698,0,359,312,677,0,0
"442",442,5e-04,1,0.735495989918153,0.0401142730205929,0.0296631190223863,383,312,677,0,0
"443",443,5e-04,0,0.144439860759303,0.0497743547990346,0,408,312,677,0,0
"444",444,5e-04,5,0.549450020466871,0.0351965738514104,0.093746715749652,428,312,677,0,0
"445",445,5e-04,1,0.0188069453631157,0.0416983157924085,0.000800716711107374,115,313,678,0,0
"446",446,5e-04,2,0.111969477649342,0.0452848710940691,0.0103241771790615,137,313,678,0,0
"447",447,5e-04,0,0.193905300786719,0.0388902472003522,0,150,313,678,0,0
"448",448,5e-04,2,0.219714889235536,0.0452124670802014,0.0201255740389924,233,313,678,0,0
"449",449,5e-04,1,0.275112190736893,0.0351856749630644,0.00980601452615448,349,313,678,0,0
"450",450,5e-04,0,0.80051687933449,0.0438800644749635,0,425,313,678,0,0
"451",451,5e-04,2,0.31924439704648,0.0427471259357218,0.0275086499565551,93,314,679,0,0
"452",452,5e-04,1,0.00292720416756574,0.041418251630982,0.000123814336149164,151,314,679,0,0
"453",453,5e-04,0,0.259209960810293,0.0402966899596717,0,233,314,679,0,0
"454",454,5e-04,1,0.0435970935970545,0.0390737232829705,0.00173616611713612,309,314,679,0,0
"455",455,5e-04,1,0.218183366118727,0.0338586614198484,0.00748718739743881,358,314,679,0,0
"456",456,5e-04,0,0.100764548080042,0.0447364473152367,0,377,314,679,0,0
"457",457,5e-04,0,0.00290423122301374,0.0414015244736773,0,378,314,679,0,0
"458",458,5e-04,2,0.223785993351105,0.0429320529846091,0.0194482515554755,383,314,679,0,0
"459",459,5e-04,0,0.673662680163424,0.045460312719572,0,29,315,680,0,0
"460",460,5e-04,4,0.875227671100722,0.0413710319245973,0.137497804836258,80,315,680,0,0
"461",461,5e-04,0,0.0013819997221144,0.0404985484517173,0,115,315,680,0,0
"462",462,5e-04,0,0.0143308891058919,0.0481230298614627,0,292,315,680,0,0
"463",463,5e-04,2,0.391787710959528,0.0511708586536994,0.040322994403327,328,315,680,0,0
"464",464,5e-04,1,0.0616243894684761,0.0329874857648451,0.00206498378435638,55,316,681,0,0
"465",465,5e-04,2,0.279351800642361,0.0365015226283404,0.0205607277410654,123,316,681,0,0
"466",466,5e-04,6,0.312847472435299,0.0367754668578957,0.0679156768638142,151,316,681,0,0
"467",467,5e-04,0,0.637780082374256,0.0379414230032495,0,172,316,681,0,0
"468",468,5e-04,0,0.1451602540864,0.0486724243011795,0,245,316,681,0,0
"469",469,5e-04,0,0.284946114743564,0.0439087502829373,0,296,316,681,0,0
"470",470,5e-04,0,0.0206099149771035,0.0357742000739046,0,399,316,681,0,0
"471",471,5e-04,0,0.0501129741133638,0.0419245056741998,0,458,316,681,0,0
"472",472,5e-04,2,0.138130093831569,0.0351150692924291,0.00982671397468582,93,317,682,0,0
"473",473,5e-04,0,0.0554137090221047,0.0353674847722333,0,123,317,682,0,0
"474",474,5e-04,0,0.392509636735979,0.0323268018266559,0,151,317,682,0,0
"475",475,5e-04,0,0.341693609635202,0.0391809926120028,0,428,317,682,0,0
"476",476,5e-04,0,0.124411522317678,0.0460711804668994,0,458,317,682,0,0
"477",477,5e-04,0,0.0963020908646286,0.045952369889921,0,27,318,683,0,0
"478",478,5e-04,1,0.66476870784695,0.0428494398056394,0.0286935547016458,43,318,683,0,0
"479",479,5e-04,0,0.280109731627585,0.0357488187948701,0,119,318,683,0,0
"480",480,5e-04,0,0.162316960981116,0.0454787605981746,0,151,318,683,0,0
"481",481,5e-04,0,0.195496029825881,0.0341850948821178,0,160,318,683,0,0
"482",482,5e-04,0,0.241998362170291,0.043534270607567,0,196,318,683,0,0
"483",483,5e-04,4,0.0299333135753407,0.0319244854435962,0.00387723150047747,200,318,683,0,0
"484",484,5e-04,0,0.358919533050124,0.0469252480918418,0,206,318,683,0,0
"485",485,5e-04,0,0.682713349974366,0.0392628398687545,0,223,318,683,0,0
"486",486,5e-04,3,0.31218778829268,0.0428516458284525,0.0401886774486507,241,318,683,0,0
"487",487,5e-04,0,0.994255569526806,0.0388568966499753,0,442,318,683,0,0
"488",488,5e-04,0,0.12721130666323,0.0498646129644506,0,55,319,684,0,0
"489",489,5e-04,0,0.110920064197853,0.0412776144855791,0,65,319,684,0,0
"490",490,5e-04,0,0.14218079270795,0.0377311037784464,0,85,319,684,0,0
"491",491,5e-04,1,0.149475625064224,0.0411783212258186,0.00626576262504241,105,319,684,0,0
"492",492,5e-04,1,0.69438965260927,0.0371743902970084,0.0259625684398672,112,319,684,0,0
"493",493,5e-04,1,1.05933252883362,0.0420184951866558,0.0444553273856909,119,319,684,0,0
"494",494,5e-04,1,0.309496486174378,0.0428493183124541,0.0134627827832954,151,319,684,0,0
"495",495,5e-04,1,0.188920526392758,0.0479709617192846,0.00924429076046618,273,319,684,0,0
"496",496,5e-04,1,0.0560576610132049,0.0408196867192186,0.00233354331315438,29,320,685,0,0
"497",497,5e-04,1,0.139157100347802,0.038269440440231,0.0054153263848673,43,320,685,0,0
"498",498,5e-04,0,0.24499743253595,0.0370594453112126,0,55,320,685,0,0
"499",499,5e-04,1,0.0984498844084866,0.0406099752963535,0.00407317670841856,80,320,685,0,0
"500",500,5e-04,1,0.141297217941818,0.0493754958477422,0.00712921110873888,285,320,685,0,0
"501",501,5e-04,2,0.0196308574098273,0.0461827649223427,0.0018546975654733,327,320,685,0,0
"502",502,5e-04,2,0.275353664887579,0.038243846013424,0.0212455333929213,349,320,685,0,0
"503",503,5e-04,1,1.57357204541844,0.0413608169725964,0.0643076084629017,85,321,686,0,0
"504",504,5e-04,0,0.182423982862383,0.0356757199398619,0,90,321,686,0,0
"505",505,5e-04,0,0.0232533712651604,0.042361132819761,0,141,321,686,0,0
"506",506,5e-04,0,0.00876419730484486,0.0371250151511107,0,150,321,686,0,0
"507",507,5e-04,1,0.238998961808596,0.0382546150325004,0.00927896482923163,296,321,686,0,0
"508",508,5e-04,2,0.0163848313700121,0.0392855445838176,0.0013124820221424,337,321,686,0,0
"509",509,5e-04,1,0.0401609806885961,0.0390074311681997,0.00159667326693302,386,321,686,0,0
"510",510,5e-04,1,0.209559873292658,0.0365281762246053,0.00776782269062393,449,321,686,0,0
"511",511,5e-04,2,0.0370077088571223,0.0457873835973047,0.00346300107909692,460,321,686,0,0
"512",512,5e-04,0,0.686968366950195,0.0326123082336275,0,85,322,687,0,0
"513",513,5e-04,0,0.578449997280664,0.0464376998073964,0,299,322,687,0,0
"514",514,5e-04,0,0.257324956531141,0.0363799083625966,0,386,322,687,0,0
"515",515,5e-04,0,0.0604472557548434,0.0389917555659803,0,154,323,688,0,0
"516",516,5e-04,1,0.257028822907463,0.0366105069287037,0.00954072589734922,231,323,688,0,0
"517",517,5e-04,1,0.0265155896207628,0.0363592421773641,0.000981568194440174,494,323,688,0,0
"518",518,5e-04,1,0.275501421733264,0.0351483612735511,0.00980926971750806,85,324,689,0,0
"519",519,5e-04,0,0.00516495010815561,0.0463767764645895,0,40,325,690,0,0
"520",520,5e-04,2,0.435775766573768,0.0414832698483933,0.0362526693099162,245,325,690,0,0
"521",521,5e-04,2,0.62730585277025,0.0501186167881932,0.0624730996782353,337,325,690,0,0
"522",522,5e-04,0,0.831072888299267,0.0459681982748346,0,94,326,691,0,0
"523",523,5e-04,0,0.508140415859349,0.0332277417578386,0,198,326,691,0,0
"524",524,5e-04,4,0.131605522954307,0.0353667556712858,0.0187765250742814,245,326,691,0,0
"525",525,5e-04,1,0.24753822907151,0.0384000257872573,0.0096459668870188,265,326,691,0,0
"526",526,5e-04,1,0.222893105162857,0.0371833341701496,0.00841035764962406,349,326,691,0,0
"527",527,5e-04,1,0.26900440546355,0.0389543659865248,0.0106315370844358,377,326,691,0,0
"528",528,5e-04,1,0.157191354548559,0.0402697918052615,0.00644021911855475,503,326,691,0,0
"529",529,5e-04,0,0.326928253366116,0.037432684978515,0,65,327,692,0,0
"530",530,5e-04,1,0.0616769606201349,0.0403958702583695,0.00253998397262378,118,327,692,0,0
"531",531,5e-04,1,0.451098212574549,0.0344023527465667,0.0156680259951383,123,327,692,0,0
"532",532,5e-04,1,0.636613020515204,0.0347888120468182,0.0222892596130418,187,327,692,0,0
"533",533,5e-04,0,0.0846038108691573,0.0332078108716719,0,204,327,692,0,0
"534",534,5e-04,1,1.28290843620785,0.0376037135463183,0.0479831671305219,329,327,692,0,0
"535",535,5e-04,1,0.164378976356238,0.0510837834826217,0.00858213528555041,377,327,692,0,0
"536",536,5e-04,0,0.453588045163049,0.0446325180703794,0,151,328,693,0,0
"537",537,5e-04,0,0.123778992332518,0.0447527549054914,0,154,328,693,0,0
"538",538,5e-04,1,0.0154643710702658,0.0497613871160139,0.000789023374157316,40,329,694,0,0
"539",539,5e-04,1,0.0683414472732693,0.0423213695756242,0.00295092773550387,150,329,694,0,0
"540",540,5e-04,1,0.270850610999826,0.0342660864916104,0.00939927854919076,174,329,694,0,0
"541",541,5e-04,2,0.390690410590235,0.0504872587212474,0.0396720829525784,259,329,694,0,0
"542",542,5e-04,0,0.570471065279968,0.0471360601663644,0,292,329,694,0,0
"543",543,5e-04,0,0.74303142368738,0.0355694997406828,0,349,329,694,0,0
"544",544,5e-04,0,0.0360143721129401,0.0275051442688726,0,378,329,694,0,0
"545",545,5e-04,2,0.0913091056980193,0.0487888457756943,0.00909282609253514,396,329,694,0,0
"546",546,5e-04,2,0.176802526786923,0.0384883783671811,0.013782650298194,54,330,695,0,0
"547",547,5e-04,2,0.0815024439711124,0.0456294164425195,0.00758395048494698,85,330,695,0,0
"548",548,5e-04,0,0.171369110466912,0.0463232250616871,0,377,330,695,0,0
"549",549,5e-04,0,1.86466880579641,0.0356798358790515,0,383,330,695,0,0
"550",550,5e-04,1,0.0831714808420524,0.0417424342074335,0.00354004132721519,472,330,695,0,0
"551",551,5e-04,1,0.629139851182144,0.0428761196914141,0.0271938533657592,503,330,695,0,0
"552",552,5e-04,0,0.142685960652307,0.0394297347790743,0,539,330,695,0,0
"553",553,5e-04,2,0.3398278651633,0.0429473909569566,0.0293941264963925,93,331,696,0,0
